GENE	S_alburnoides	S_alburnoides+N	S_pyrenaicus	S_pyrenaicus+N	UNINFORMATIVE	UNINFORMATIVE+N	UNK	UNK+N
CVRK01034713.1	0	0	0	0	0	0	0	0
CVRK01034714.1	0	0	0	0	0	0	9	0
CVRK01034715.1	0	0	0	0	0	0	7	0
CVRK01034716.1	0	0	0	0	0	0	17	0
CVRK01034717.1	0	0	0	0	0	0	0	0
CVRK01034718.1	0	0	0	0	0	0	243	0
CVRK01034719.1	0	0	0	0	0	0	69	0
CVRK01034720.1	0	0	0	0	0	0	0	0
CVRK01034721.1	0	0	0	0	0	0	0	0
CVRK01034722.1	0	0	0	0	0	0	0	0
CVRK01034723.1	18	0	22	0	19	0	234	0
CVRK01034724.1	0	0	0	0	0	0	11	0
CVRK01034725.1	0	0	0	0	0	0	142	0
CVRK01034726.1	0	0	0	0	0	0	1	0
CVRK01034727.1	0	0	0	0	0	0	1	0
CVRK01034728.1	0	0	0	0	0	0	0	0
CVRK01034729.1	0	0	0	0	0	0	88	0
CVRK01034730.1	0	0	0	0	0	0	178	0
CVRK01034731.1	0	0	0	0	0	0	2	0
CVRK01034732.1	0	0	0	0	0	0	228	0
CVRK01034733.1	0	0	0	0	0	0	2	0
CVRK01034734.1	0	0	0	0	0	0	6	0
CVRK01034735.1	0	0	0	0	0	0	1	0
CVRK01034736.1	0	0	3	0	40	0	212	0
CVRK01034737.1	0	0	0	0	0	0	2	0
CVRK01034738.1	0	0	0	0	0	0	6	0
CVRK01034739.1	0	0	0	0	0	0	22	0
CVRK01034740.1	0	0	0	0	0	0	29	0
CVRK01034741.1	0	0	0	0	0	0	13	0
CVRK01034742.1	0	0	0	0	0	0	6	0
CVRK01034743.1	0	0	0	0	0	0	3	0
CVRK01034744.1	0	0	0	0	0	0	46	0
CVRK01034745.1	0	0	0	0	0	0	2	0
CVRK01034746.1	0	0	0	0	0	0	0	0
CVRK01034747.1	0	0	0	0	0	0	2	0
CVRK01034748.1	0	0	0	0	0	0	6	0
CVRK01034749.1	0	0	0	0	0	0	23	0
CVRK01034750.1	0	0	0	0	0	0	194	0
CVRK01034751.1	0	0	0	0	0	0	23	0
CVRK01034752.1	0	0	0	0	0	0	24	0
CVRK01034753.1	26	0	79	118	35	19	30	57
CVRK01034754.1	0	0	0	0	0	0	6	0
CVRK01034755.1	7	0	7	0	39	0	426	0
CVRK01034756.1	0	0	0	0	0	0	65	0
CVRK01034757.1	0	0	0	0	0	0	11	0
CVRK01034758.1	0	0	0	0	0	0	0	0
CVRK01034759.1	0	0	0	0	0	0	0	0
CVRK01034760.1	0	0	0	0	0	0	8	0
CVRK01034761.1	0	0	0	0	0	0	0	0
CVRK01034762.1	93	0	28	3	55	0	170	0
CVRK01034763.1	214	3	136	4	635	199	1617	2
CVRK01034764.1	0	0	0	0	0	0	0	0
CVRK01034765.1	0	0	0	0	0	0	4	0
CVRK01034766.1	0	0	0	0	0	0	0	0
CVRK01034767.1	0	0	0	0	0	0	82	0
CVRK01034768.1	0	0	0	0	0	0	42	0
CVRK01034769.1	0	0	0	0	0	0	2	0
CVRK01034770.1	0	0	0	0	0	0	13	0
CVRK01034771.1	0	0	0	0	0	0	405	0
CVRK01034772.1	0	0	0	0	0	0	3	0
CVRK01034773.1	0	0	0	0	0	0	0	0
CVRK01034774.1	0	0	0	0	0	0	0	0
CVRK01034775.1	84	0	27	1	152	1	66	0
CVRK01034776.1	0	0	0	0	0	0	189	0
CVRK01034777.1	0	0	0	0	0	0	79	0
CVRK01034778.1	3453	41	1833	24	3761	69	5251	12
CVRK01034779.1	0	0	0	0	0	0	34	0
CVRK01034780.1	0	0	0	0	0	0	34	0
CVRK01034781.1	0	0	0	0	0	0	2	0
CVRK01034782.1	0	0	0	0	0	0	18	0
CVRK01034783.1	0	0	0	0	0	0	227	0
CVRK01034784.1	0	0	0	0	0	0	0	0
CVRK01034785.1	0	0	0	0	0	0	148	0
CVRK01034786.1	0	0	0	0	0	0	40	0
CVRK01034787.1	0	0	0	0	0	0	4	0
CVRK01034788.1	0	0	0	0	0	0	0	0
CVRK01034789.1	0	0	0	0	0	0	11	0
CVRK01034790.1	0	0	0	0	0	0	175	0
CVRK01034791.1	0	0	0	0	0	0	22	0
CVRK01034792.1	0	0	0	0	0	0	1	0
CVRK01034794.1	0	0	0	0	0	0	197	0
CVRK01034795.1	5	3	10	8	49	8	0	0
CVRK01034796.1	0	0	0	0	0	0	6	0
CVRK01034797.1	0	0	0	0	0	0	92	0
CVRK01034798.1	0	0	0	0	0	0	197	0
CVRK01034799.1	0	0	0	0	0	0	91	0
CVRK01034800.1	0	0	0	0	0	0	4	0
CVRK01034801.1	0	0	0	0	0	0	1	0
CVRK01034802.1	193	5	161	3	126	1	228	0
CVRK01034803.1	0	0	0	0	0	0	35	0
CVRK01034804.1	0	0	0	0	0	0	15	0
CVRK01034805.1	0	0	0	0	0	0	392	0
CVRK01034806.1	0	0	0	0	0	0	51	0
CVRK01034807.1	0	0	3	0	5	0	79	0
CVRK01034808.1	0	0	0	0	0	0	0	0
CVRK01034809.1	0	0	0	0	0	0	1	0
CVRK01034810.1	0	0	0	0	0	0	11	0
CVRK01034811.1	0	0	0	0	0	0	0	0
CVRK01034812.1	363	9	218	9	358	2	138	37
CVRK01034813.1	0	0	0	0	0	0	5	0
CVRK01034814.1	0	0	0	0	0	0	12	0
CVRK01034815.1	0	0	0	0	0	0	14	0
CVRK01034816.1	0	0	0	0	0	0	186	0
CVRK01034817.1	0	0	0	0	0	0	404	0
CVRK01034818.1	0	0	0	0	0	0	57	0
CVRK01034819.1	0	0	0	0	0	0	56	0
CVRK01034820.1	0	0	0	0	0	0	252	0
CVRK01034821.1	0	0	0	0	0	0	0	0
CVRK01034822.1	66	2	31	1	96	2	61	10
CVRK01034823.1	0	0	0	0	0	0	7	0
CVRK01034824.1	0	0	0	0	0	0	47	0
CVRK01034825.1	0	0	0	0	0	0	1	0
CVRK01034826.1	0	0	0	0	0	0	54	0
CVRK01034827.1	0	0	0	0	0	0	7	0
CVRK01034828.1	0	0	0	0	0	0	0	0
CVRK01034829.1	0	0	0	0	0	0	21	0
CVRK01034830.1	0	0	0	0	0	0	0	0
CVRK01034831.1	0	0	0	0	0	0	4	0
CVRK01034832.1	0	0	0	0	21	5	200	0
CVRK01034833.1	0	0	0	0	0	0	19	0
CVRK01034834.1	0	0	0	0	0	0	6	0
CVRK01034835.1	0	0	0	0	0	0	15	0
CVRK01034836.1	0	0	0	0	0	0	3	0
CVRK01034837.1	0	0	0	0	0	0	135	0
CVRK01034838.1	0	0	0	0	0	0	1	0
CVRK01034839.1	0	0	0	0	0	0	310	0
CVRK01034840.1	0	0	0	0	0	0	0	0
CVRK01034841.1	0	0	0	0	0	0	0	0
CVRK01034842.1	0	0	0	0	0	0	2	0
CVRK01034843.1	0	0	0	0	0	0	31	0
CVRK01034844.1	0	0	0	0	0	0	113	0
CVRK01034845.1	0	0	0	0	0	0	1	0
CVRK01034846.1	0	0	0	0	0	0	2	0
CVRK01034847.1	0	0	0	0	0	0	0	0
CVRK01034848.1	0	0	0	0	0	0	24	0
CVRK01034849.1	0	0	0	0	0	0	137	0
CVRK01034850.1	0	0	0	0	0	0	620	0
CVRK01034851.1	315	23	595	16	374	41	197	7
CVRK01034852.1	141	2	69	1	170	3	69	0
CVRK01034853.1	0	0	0	0	0	0	85	0
CVRK01034854.1	0	0	0	0	0	0	325	0
CVRK01034855.1	0	0	0	0	0	0	29	0
CVRK01034857.1	162	2	111	0	167	22	559	0
CVRK01034858.1	0	0	0	0	0	0	0	0
CVRK01034859.1	0	0	0	0	0	0	301	0
CVRK01034860.1	0	0	0	0	0	0	0	0
CVRK01034861.1	0	0	0	0	0	0	95	0
CVRK01034862.1	0	0	0	0	0	0	34	0
CVRK01034863.1	0	0	0	0	0	0	438	0
CVRK01034864.1	0	0	0	0	0	0	40	0
CVRK01034865.1	34	0	20	0	17	1	44	0
CVRK01034866.1	0	0	0	0	0	0	22	0
CVRK01034867.1	0	15	23	25	3	84	14	103
CVRK01034868.1	0	0	0	0	0	0	61	0
CVRK01034869.1	56	0	40	0	37	2	32	0
CVRK01034870.1	0	0	0	0	0	0	0	0
CVRK01034871.1	0	0	0	0	0	0	139	0
CVRK01034872.1	0	0	0	0	0	0	6	0
CVRK01034873.1	0	0	0	0	0	0	15	0
CVRK01034874.1	0	0	0	0	0	0	4	0
CVRK01034875.1	0	0	0	0	0	0	0	0
CVRK01034876.1	0	0	0	0	0	0	4	0
CVRK01034877.1	44	2	31	13	94	1	91	0
CVRK01034878.1	0	0	0	0	0	0	0	0
CVRK01034879.1	0	0	0	0	0	0	9	0
CVRK01034880.1	0	0	0	0	0	0	21	0
CVRK01034881.1	0	0	0	0	0	0	2	0
CVRK01034883.1	0	0	0	0	0	0	75	0
CVRK01034885.1	23	5	12	0	7	0	150	0
CVRK01034886.1	88	23	48	1	60	49	25	5
CVRK01034887.1	0	0	0	0	0	0	169	0
CVRK01034888.1	0	0	0	0	0	0	142	0
CVRK01034889.1	0	0	0	0	0	0	39	0
CVRK01034890.1	0	0	0	0	0	0	19	0
CVRK01034891.1	0	0	0	0	0	0	22	0
CVRK01034892.1	219	1	111	0	63	1	379	2
CVRK01034893.1	8	0	0	0	26	8	46	0
CVRK01034894.1	0	0	0	0	0	0	25	0
CVRK01034895.1	0	0	0	0	0	0	109	0
CVRK01034897.1	0	0	0	0	0	0	31	0
CVRK01034898.1	0	0	0	0	0	0	20	0
CVRK01034901.1	0	0	0	0	0	0	1	0
CVRK01034903.1	0	0	0	0	0	0	44	0
CVRK01034904.1	0	0	0	0	0	0	7	0
CVRK01034905.1	0	0	0	0	0	0	0	0
CVRK01034906.1	0	0	0	0	0	0	6	0
CVRK01034907.1	0	0	0	0	0	0	22	0
CVRK01034908.1	0	0	0	0	0	0	3	0
CVRK01034909.1	0	0	0	0	0	0	23	0
CVRK01034910.1	0	0	0	0	0	0	40	0
CVRK01034911.1	0	0	0	0	0	0	8	0
CVRK01034912.1	0	0	0	0	0	0	7	0
CVRK01034913.1	0	0	0	0	0	0	84	0
CVRK01034914.1	0	0	0	0	0	0	0	0
CVRK01034915.1	0	0	0	0	0	0	0	0
CVRK01034916.1	0	0	0	0	0	0	23	0
CVRK01034917.1	534	53	321	16	499	118	498	28
CVRK01034918.1	0	0	0	0	0	0	2	0
CVRK01034919.1	0	0	0	0	0	0	135	0
CVRK01034920.1	0	0	0	0	0	0	184	0
CVRK01034921.1	0	0	0	0	0	0	411	0
CVRK01034922.1	0	0	0	0	0	0	233	0
CVRK01034923.1	119	3	51	2	217	2	77	0
CVRK01034924.1	0	0	0	0	0	0	57	0
CVRK01034925.1	0	0	0	0	0	0	300	0
CVRK01034926.1	0	0	0	0	0	0	5	0
CVRK01034927.1	0	0	0	0	0	0	104	0
CVRK01034928.1	0	0	0	0	0	0	143	0
CVRK01034929.1	0	0	0	0	0	0	4	0
CVRK01034930.1	0	0	0	0	0	0	3	0
CVRK01034931.1	0	0	0	0	0	0	0	0
CVRK01034932.1	0	0	0	0	0	0	87	0
CVRK01034933.1	0	0	0	0	0	0	10	0
CVRK01034934.1	37	0	20	8	5	0	25	3
CVRK01034935.1	0	0	0	0	0	0	12	0
CVRK01034936.1	0	0	0	0	0	0	4	0
CVRK01034937.1	0	0	0	0	0	0	36	0
CVRK01034938.1	0	0	0	0	0	0	21	0
CVRK01034939.1	0	0	0	0	0	0	175	0
CVRK01034940.1	0	0	0	0	0	0	34	0
CVRK01034941.1	31	0	272	1	213	2	214	0
CVRK01034942.1	0	0	0	0	0	0	152	0
CVRK01034943.1	0	0	0	0	0	0	57	0
CVRK01034944.1	0	0	0	0	0	0	165	0
CVRK01034945.1	0	0	0	0	0	0	106	0
CVRK01034946.1	0	0	0	0	0	0	6	0
CVRK01034947.1	0	0	0	0	0	0	24	0
CVRK01034948.1	0	0	5	1	10	8	11	0
CVRK01034949.1	0	0	0	0	0	0	17	0
CVRK01034950.1	0	0	0	0	0	0	61	0
CVRK01034952.1	0	0	0	0	0	0	3	0
CVRK01034953.1	0	0	0	0	0	0	194	0
CVRK01034954.1	0	0	0	0	0	0	19	0
CVRK01034955.1	0	0	0	0	0	0	2	0
CVRK01034956.1	0	0	0	0	0	0	18	0
CVRK01034957.1	0	0	0	0	0	0	44	0
CVRK01034958.1	0	0	0	0	0	0	6	0
CVRK01034959.1	22	144	40	39	79	42	30	39
CVRK01034960.1	0	0	0	0	0	0	12	0
CVRK01034961.1	172	5	171	1	54	0	283	2
CVRK01034962.1	0	0	0	0	0	0	35	0
CVRK01034963.1	0	0	0	0	0	0	0	0
CVRK01034964.1	0	0	0	0	0	0	357	0
CVRK01034965.1	0	0	0	0	0	0	0	0
CVRK01034966.1	204	0	136	0	681	4	195	0
CVRK01034967.1	0	0	0	0	0	0	0	0
CVRK01034969.1	0	0	0	0	0	0	48	0
CVRK01034970.1	0	0	0	0	0	0	0	0
CVRK01034971.1	0	0	0	0	0	0	121	0
CVRK01034972.1	0	0	0	0	0	0	500	0
CVRK01034973.1	0	0	0	0	0	0	9	0
CVRK01034974.1	0	0	0	0	0	0	14	0
CVRK01034975.1	0	0	0	0	0	0	157	0
CVRK01034976.1	0	0	0	0	0	0	0	0
CVRK01034977.1	0	0	0	0	0	0	2	0
CVRK01034978.1	0	0	0	0	0	0	30	0
CVRK01034979.1	0	0	0	0	0	0	58	0
CVRK01034980.1	0	0	0	0	0	0	18	0
CVRK01034981.1	0	0	0	0	0	0	35	0
CVRK01034982.1	0	0	0	0	0	0	7	0
CVRK01034983.1	0	0	0	0	0	0	109	0
CVRK01034984.1	0	0	0	0	0	0	14	0
CVRK01034985.1	0	0	0	0	0	0	9	0
CVRK01034986.1	0	0	0	0	0	0	3	0
CVRK01034987.1	0	0	0	0	0	0	1	0
CVRK01034988.1	612	0	325	0	1783	15	357	0
CVRK01034989.1	0	0	0	0	0	0	168	0
CVRK01034990.1	0	0	0	0	0	0	0	0
CVRK01034991.1	0	0	0	0	0	0	28	0
CVRK01034992.1	0	0	0	0	0	0	0	0
CVRK01034993.1	0	0	0	0	0	0	39	0
CVRK01034994.1	0	0	0	0	0	0	0	0
CVRK01034995.1	0	0	0	0	0	0	0	0
CVRK01034996.1	0	0	0	0	0	0	77	0
CVRK01034997.1	184	57	206	14	929	106	30	9
CVRK01034998.1	0	0	0	0	0	0	0	0
CVRK01034999.1	0	0	0	0	0	0	1	0
CVRK01035000.1	0	0	0	0	0	0	0	0
CVRK01035001.1	0	0	0	0	0	0	129	0
CVRK01035002.1	0	0	0	0	0	0	5	0
CVRK01035003.1	0	0	0	0	0	0	7	0
CVRK01035004.1	0	0	0	0	0	0	0	0
CVRK01035005.1	0	0	0	0	0	0	148	0
CVRK01035006.1	0	0	0	0	0	0	10	0
CVRK01035007.1	0	0	0	0	0	0	176	0
CVRK01035008.1	0	0	0	0	0	0	4	0
CVRK01035009.1	0	0	0	0	0	0	0	0
CVRK01035010.1	0	0	0	0	0	0	6	0
CVRK01035011.1	0	0	0	0	0	0	15	0
CVRK01035012.1	0	0	0	0	0	0	0	0
CVRK01035013.1	0	0	0	0	0	0	0	0
CVRK01035014.1	0	0	0	0	0	0	1	0
CVRK01035015.1	0	0	0	0	0	0	40	0
CVRK01035016.1	0	0	0	0	0	0	2	0
CVRK01035017.1	0	0	0	0	0	0	0	0
CVRK01035018.1	0	0	0	0	0	0	152	0
CVRK01035019.1	4	0	0	0	17	23	4	2
CVRK01035020.1	0	0	0	0	0	0	1	0
CVRK01035021.1	0	0	0	0	0	0	1	0
CVRK01035023.1	0	0	0	0	0	0	58	0
CVRK01035024.1	0	0	0	0	0	0	48	0
CVRK01035025.1	0	0	0	0	0	0	34	0
CVRK01035026.1	0	0	0	0	0	0	0	0
CVRK01035027.1	0	0	0	0	0	0	166	0
CVRK01035028.1	0	0	0	0	0	0	318	0
CVRK01035029.1	0	0	0	0	0	0	3	0
CVRK01035030.1	0	0	0	0	0	0	197	0
CVRK01035031.1	0	0	0	0	0	0	7	0
CVRK01035032.1	0	0	0	0	0	0	0	0
CVRK01035033.1	0	0	0	0	0	0	75	0
CVRK01035034.1	0	0	0	0	0	0	124	0
CVRK01035035.1	0	0	0	0	0	0	12	0
CVRK01035036.1	0	0	0	0	0	0	95	0
CVRK01035037.1	0	0	0	0	0	0	44	0
CVRK01035038.1	0	0	0	0	0	0	119	0
CVRK01035039.1	0	0	0	0	0	0	30	0
CVRK01035040.1	0	0	0	0	0	0	28	0
CVRK01035041.1	0	0	0	0	0	0	2	0
CVRK01035042.1	0	0	0	0	0	0	1	0
CVRK01035043.1	0	0	0	0	0	0	4	0
CVRK01035044.1	0	0	0	0	0	0	23	0
CVRK01035045.1	0	0	0	0	0	0	0	0
CVRK01035046.1	0	0	0	0	0	0	54	0
CVRK01035047.1	0	0	0	0	0	0	0	0
CVRK01035048.1	1723	15	1083	13	1258	39	1935	42
CVRK01035049.1	0	0	0	0	0	0	4	0
CVRK01035050.1	0	0	0	0	0	0	0	0
CVRK01035051.1	0	0	0	0	0	0	20	0
CVRK01035052.1	0	0	0	0	0	0	8	0
CVRK01035053.1	0	0	0	0	0	0	1	0
CVRK01035054.1	0	0	0	0	0	0	0	0
CVRK01035056.1	0	0	0	0	0	0	3	0
CVRK01035057.1	0	0	0	0	0	0	0	0
CVRK01035058.1	0	0	0	0	0	0	18	0
CVRK01035059.1	0	0	0	0	0	0	79	0
CVRK01035060.1	0	0	0	0	0	0	40	0
CVRK01035061.1	0	0	0	0	0	0	87	0
CVRK01035062.1	0	0	0	0	0	0	18	0
CVRK01035063.1	0	0	0	0	0	0	0	0
CVRK01035064.1	0	0	0	0	0	0	1	0
CVRK01035065.1	0	0	0	0	0	0	1	0
CVRK01035066.1	0	0	0	0	0	0	140	0
CVRK01035067.1	10	14	11	16	186	123	5428	304
CVRK01035068.1	0	0	0	0	0	0	0	0
CVRK01035069.1	2	0	6	0	0	0	305	0
CVRK01035070.1	0	0	0	0	0	0	0	0
CVRK01035071.1	0	0	0	0	0	0	0	0
CVRK01035072.1	0	0	0	0	0	0	18	0
CVRK01035073.1	0	0	0	0	0	0	13	0
CVRK01035074.1	0	0	0	0	0	0	13	0
CVRK01035075.1	0	0	0	0	0	0	171	0
CVRK01035076.1	0	0	0	0	0	0	49	0
CVRK01035077.1	0	0	0	0	0	0	62	0
CVRK01035078.1	0	0	0	0	0	0	49	0
CVRK01035079.1	0	0	0	0	0	0	227	0
CVRK01035080.1	0	0	0	0	0	0	550	0
CVRK01035081.1	0	0	0	0	0	0	66	0
CVRK01035082.1	0	0	0	0	0	0	9	0
CVRK01035083.1	0	0	0	0	0	0	32	0
CVRK01035084.1	0	0	0	0	0	0	48	0
CVRK01035085.1	0	0	0	0	0	0	0	0
CVRK01035086.1	0	0	0	0	0	0	104	0
CVRK01035087.1	0	0	0	0	0	0	5	0
CVRK01035088.1	0	0	0	0	0	0	38	0
CVRK01035089.1	0	0	0	0	0	0	306	0
CVRK01035090.1	0	0	0	0	0	0	6	0
CVRK01035091.1	0	0	0	0	0	0	1	0
CVRK01035092.1	0	0	0	0	0	0	316	0
CVRK01035093.1	0	0	0	0	0	0	15	0
CVRK01035094.1	0	0	0	0	0	0	13	0
CVRK01035095.1	0	0	0	0	0	0	1	0
CVRK01035096.1	0	0	0	0	0	0	101	0
CVRK01035097.1	0	0	0	0	0	0	37	0
CVRK01035098.1	0	0	0	0	0	0	3	0
CVRK01035099.1	0	0	0	0	0	0	72	0
CVRK01035100.1	0	0	0	0	0	0	64	0
CVRK01035101.1	0	0	0	0	0	0	7	0
CVRK01035102.1	0	0	0	0	12	0	201	0
CVRK01035103.1	0	0	0	0	0	0	8	0
CVRK01035104.1	0	0	0	0	0	0	2	0
CVRK01035105.1	0	0	0	0	0	0	17	0
CVRK01035106.1	0	0	0	0	0	0	37	0
CVRK01035107.1	0	0	0	0	0	0	1	0
CVRK01035108.1	150	8	56	0	193	21	81	44
CVRK01035109.1	0	0	0	0	0	0	50	0
CVRK01035110.1	0	0	0	0	0	0	542	0
CVRK01035111.1	0	0	0	0	0	0	503	0
CVRK01035112.1	0	0	0	0	0	0	0	0
CVRK01035113.1	0	0	0	0	0	0	106	0
CVRK01035114.1	0	0	0	0	0	0	1	0
CVRK01035115.1	0	0	0	0	0	0	22	0
CVRK01035116.1	0	0	0	0	0	0	184	0
CVRK01035117.1	0	0	0	0	0	0	0	0
CVRK01035118.1	9	0	12	0	0	0	401	0
CVRK01035119.1	0	0	0	0	0	0	4	0
CVRK01035120.1	0	0	0	0	0	0	241	0
CVRK01035121.1	0	0	0	0	0	0	100	0
CVRK01035122.1	0	0	0	0	0	0	0	0
CVRK01035123.1	0	0	0	0	0	0	114	0
CVRK01035124.1	0	0	0	0	0	0	438	0
CVRK01035125.1	0	0	0	0	0	0	37	0
CVRK01035126.1	0	0	0	0	0	0	2	0
CVRK01035127.1	0	0	0	0	0	0	108	0
CVRK01035128.1	0	0	0	0	0	0	0	0
CVRK01035129.1	0	0	0	0	0	0	8	0
CVRK01035130.1	0	0	0	0	0	0	18	0
CVRK01035131.1	0	0	0	0	0	0	0	0
CVRK01035132.1	0	0	0	0	0	0	18	0
CVRK01035134.1	0	0	0	0	0	0	4	0
CVRK01035135.1	0	0	0	0	0	0	0	0
CVRK01035136.1	0	0	0	0	0	0	81	0
CVRK01035137.1	0	0	0	0	0	0	2	0
CVRK01035138.1	0	0	0	0	0	0	47	0
CVRK01035139.1	0	0	0	0	0	0	5	0
CVRK01035140.1	0	0	0	0	0	0	8	0
CVRK01035141.1	0	0	0	0	0	0	0	0
CVRK01035142.1	0	0	0	0	0	0	30	0
CVRK01035143.1	0	0	0	0	0	0	0	0
CVRK01035144.1	0	0	0	0	0	0	52	0
CVRK01035145.1	0	0	0	0	0	0	129	0
CVRK01035146.1	0	0	0	0	0	0	25	0
CVRK01035147.1	0	0	0	0	0	0	20	0
CVRK01035148.1	11	0	54	2	6	1	65	0
CVRK01035149.1	0	0	0	0	0	0	35	0
CVRK01035150.1	0	0	0	0	0	0	12	0
CVRK01035151.1	0	0	0	0	0	0	0	0
CVRK01035152.1	0	0	0	0	0	0	20	0
CVRK01035153.1	0	0	0	0	0	0	133	0
CVRK01035154.1	0	0	0	0	0	0	18	0
CVRK01035155.1	0	0	0	0	0	0	0	0
CVRK01035156.1	62	17	25	3	139	28	177	5
CVRK01035157.1	0	0	0	0	0	0	17	0
CVRK01035158.1	0	0	0	0	0	0	13	0
CVRK01035159.1	0	0	0	0	15	0	513	0
CVRK01035160.1	4	0	5	0	31	0	119	0
CVRK01035161.1	63	9	126	6	77	9	218	2
CVRK01035162.1	0	0	0	0	0	0	196	0
CVRK01035163.1	0	0	0	0	0	0	31	0
CVRK01035164.1	0	0	0	0	0	0	170	0
CVRK01035165.1	0	0	0	0	0	0	138	0
CVRK01035166.1	0	0	0	0	0	0	0	0
CVRK01035167.1	0	0	0	0	0	0	0	0
CVRK01035168.1	0	0	0	0	0	0	47	0
CVRK01035169.1	0	0	0	0	0	0	1	0
CVRK01035170.1	0	0	0	0	0	0	50	0
CVRK01035171.1	0	0	0	0	0	0	24	0
CVRK01035172.1	85	17	26	2	97	15	270	1
CVRK01035173.1	0	0	0	0	0	0	37	0
CVRK01035175.1	0	0	0	0	0	0	27	0
CVRK01035176.1	0	0	0	0	0	0	11	0
CVRK01035177.1	0	0	0	0	0	0	0	0
CVRK01035178.1	0	0	0	0	0	0	10	0
CVRK01035179.1	0	0	0	0	0	0	128	0
CVRK01035180.1	0	0	0	0	0	0	102	0
CVRK01035181.1	0	0	0	0	0	0	13	0
CVRK01035182.1	0	0	0	0	0	0	17	0
CVRK01035183.1	0	0	0	0	0	0	1	0
CVRK01035184.1	0	0	0	0	0	0	12	0
CVRK01035185.1	0	0	0	0	0	0	17	0
CVRK01035186.1	0	0	0	0	0	0	20	0
CVRK01035187.1	0	0	0	0	0	0	0	0
CVRK01035188.1	0	0	0	0	0	0	3	0
CVRK01035189.1	0	0	0	0	0	0	85	0
CVRK01035190.1	0	0	0	0	0	0	828	0
CVRK01035191.1	0	0	0	0	0	0	137	0
CVRK01035192.1	0	0	1124	8	2293	36	7809	2
CVRK01035193.1	0	0	0	0	0	0	2	0
CVRK01035195.1	0	0	0	0	0	0	3	0
CVRK01035196.1	0	0	0	0	0	0	4	0
CVRK01035197.1	0	0	0	0	0	0	0	0
CVRK01035198.1	0	0	0	0	0	0	8	0
CVRK01035199.1	0	0	0	0	0	0	34	0
CVRK01035200.1	0	0	0	0	0	0	396	0
CVRK01035201.1	0	0	0	0	0	0	0	0
CVRK01035202.1	0	0	0	0	0	0	75	0
CVRK01035203.1	0	0	0	0	0	0	14	0
CVRK01035204.1	0	0	0	0	0	0	68	0
CVRK01035205.1	0	0	0	0	0	0	1	0
CVRK01035206.1	0	0	0	0	0	0	1	0
CVRK01035207.1	0	0	0	0	0	0	2	0
CVRK01035208.1	0	0	0	0	0	0	6	0
CVRK01035209.1	405	25	485	20	537	9	649	18
CVRK01035210.1	105	0	143	2	256	2	327	1
CVRK01035211.1	0	0	0	0	0	0	18	0
CVRK01035212.1	0	0	0	0	0	0	18	0
CVRK01035213.1	0	0	0	0	0	0	65	0
CVRK01035214.1	0	0	0	0	0	0	57	0
CVRK01035215.1	0	0	0	0	0	0	16	0
CVRK01035216.1	0	0	0	0	0	0	442	0
CVRK01035217.1	0	0	0	0	0	0	12	0
CVRK01035218.1	0	0	0	0	0	0	11	0
CVRK01035219.1	0	0	0	0	0	0	1173	0
CVRK01035220.1	0	0	0	0	0	0	5	0
CVRK01035221.1	0	0	0	0	0	0	0	0
CVRK01035222.1	0	0	0	0	0	0	148	0
CVRK01035223.1	0	0	0	0	0	0	7	0
CVRK01035224.1	0	0	0	0	0	0	7	0
CVRK01035225.1	54	13	147	0	71	6	79	2
CVRK01035226.1	0	0	0	0	0	0	75	0
CVRK01035227.1	0	0	0	0	0	0	301	0
CVRK01035228.1	0	0	0	0	0	0	181	0
CVRK01035229.1	0	0	0	0	0	0	10	0
CVRK01035230.1	0	0	0	0	0	0	66	0
CVRK01035231.1	0	0	0	0	0	0	5	0
CVRK01035232.1	0	0	0	0	0	0	16	0
CVRK01035233.1	7491	48	3538	42	3107	70	162	27
CVRK01035234.1	0	0	0	0	0	0	64	0
CVRK01035235.1	0	0	0	0	0	0	0	0
CVRK01035236.1	0	0	0	0	0	0	4	0
CVRK01035237.1	0	0	0	0	0	0	1603	0
CVRK01035238.1	0	0	0	0	0	0	1	0
CVRK01035239.1	0	0	0	0	0	0	0	0
CVRK01035240.1	0	0	0	0	0	0	58	0
CVRK01035241.1	367	7	380	2	2398	36	2935	3
CVRK01035242.1	0	0	0	0	0	0	55	0
CVRK01035243.1	0	0	0	0	0	0	21	0
CVRK01035244.1	0	0	0	0	0	0	11	0
CVRK01035245.1	0	0	0	0	0	0	21	0
CVRK01035246.1	0	0	0	0	0	0	50	0
CVRK01035247.1	0	0	0	0	0	0	33	0
CVRK01035248.1	0	0	0	0	0	0	60	0
CVRK01035249.1	0	0	0	0	0	0	839	0
CVRK01035250.1	6	0	4	0	61	1	207	0
CVRK01035251.1	0	0	0	0	0	0	0	0
CVRK01035252.1	0	0	0	0	0	0	77	0
CVRK01035253.1	0	0	0	0	0	0	183	0
CVRK01035254.1	9	2	32	1	102	1	379	2
CVRK01035255.1	0	0	0	0	0	0	13	0
CVRK01035256.1	0	0	0	0	0	0	2	0
CVRK01035257.1	0	0	0	0	0	0	0	0
CVRK01035258.1	0	0	0	0	0	0	15	0
CVRK01035259.1	0	0	0	0	0	0	5	0
CVRK01035260.1	0	0	0	0	0	0	52	0
CVRK01035261.1	0	0	0	0	0	0	20	0
