GENE	S_alburnoides	S_alburnoides+N	S_pyrenaicus	S_pyrenaicus+N	UNINFORMATIVE	UNINFORMATIVE+N	UNK	UNK+N
CVRK01019015.1	0	0	0	0	0	0	0	0
CVRK01019016.1	0	0	0	0	0	0	33	0
CVRK01019017.1	0	0	0	0	0	0	0	0
CVRK01019018.1	0	0	0	0	0	0	565	0
CVRK01019019.1	0	0	0	0	0	0	1	0
CVRK01019020.1	0	0	0	0	0	0	1	0
CVRK01019021.1	0	0	0	0	0	0	101	0
CVRK01019022.1	0	0	0	0	0	0	17	0
CVRK01019023.1	0	0	0	0	0	0	56	0
CVRK01019024.1	0	0	0	0	0	0	0	0
CVRK01019025.1	8	18	14	5	81	69	15	4
CVRK01019026.1	0	0	0	0	0	0	0	0
CVRK01019027.1	4	4	0	11	224	237	8	26
CVRK01019028.1	0	0	0	0	0	0	6	0
CVRK01019029.1	0	0	0	0	0	0	0	0
CVRK01019030.1	0	0	0	0	0	0	65	0
CVRK01019031.1	0	0	0	0	0	0	74	0
CVRK01019032.1	0	0	0	0	0	0	31	0
CVRK01019033.1	0	0	0	0	0	0	12	0
CVRK01019034.1	0	0	0	0	0	0	116	0
CVRK01019035.1	0	0	0	0	0	0	25	0
CVRK01019036.1	66	2	52	2	126	3	142	8
CVRK01019037.1	0	0	0	0	0	0	14	0
CVRK01019038.1	0	0	0	0	0	0	24	0
CVRK01019039.1	0	0	0	0	0	0	97	0
CVRK01019040.1	0	0	0	0	0	0	11	0
CVRK01019041.1	0	0	0	0	0	0	30	0
CVRK01019042.1	0	0	0	0	0	0	222	0
CVRK01019044.1	0	0	0	0	0	0	4	0
CVRK01019045.1	0	0	0	0	0	0	82	0
CVRK01019046.1	0	0	0	0	0	0	34	0
CVRK01019047.1	0	0	0	0	0	0	12	0
CVRK01019048.1	70	0	87	4	216	9	129	6
CVRK01019049.1	0	0	0	0	0	0	68	0
CVRK01019050.1	0	0	0	0	0	0	146	0
CVRK01019051.1	0	0	0	0	0	0	7	0
CVRK01019052.1	39	1	49	0	105	1	525	0
CVRK01019053.1	0	0	0	0	0	0	112	0
CVRK01019054.1	0	0	0	0	0	0	277	0
CVRK01019055.1	0	0	0	0	0	0	39	0
CVRK01019056.1	0	0	0	0	0	0	30	0
CVRK01019057.1	0	0	0	0	0	0	1	0
CVRK01019058.1	0	0	0	0	0	0	13	0
CVRK01019059.1	3420	164	3437	125	331	27	1378	531
CVRK01019060.1	0	0	0	0	0	0	2	0
CVRK01019061.1	0	0	0	0	0	0	0	0
CVRK01019062.1	1804	76	2143	84	2628	131	2362	40
CVRK01019063.1	62	3	114	1	134	9	196	2
CVRK01019064.1	532	75	785	41	1053	69	1455	2
CVRK01019065.1	0	0	0	0	0	0	5	0
CVRK01019066.1	0	0	0	0	0	0	3	0
CVRK01019067.1	0	0	0	0	0	0	0	0
CVRK01019068.1	0	0	0	0	0	0	354	0
CVRK01019069.1	0	0	0	0	0	0	50	0
CVRK01019070.1	0	0	0	0	0	0	3	0
CVRK01019071.1	0	0	0	0	0	0	283	0
CVRK01019072.1	22	4	0	0	6	0	15	2
CVRK01019073.1	0	0	0	0	0	0	13	0
CVRK01019074.1	0	0	0	0	0	0	44	0
CVRK01019075.1	15	6	4	4	18	1	91	13
CVRK01019076.1	6	19	5	36	308	270	70	75
CVRK01019077.1	0	0	0	0	0	0	1	0
CVRK01019078.1	0	0	0	0	0	0	3	0
CVRK01019079.1	0	0	0	0	0	0	0	0
CVRK01019080.1	0	0	0	0	0	0	28	0
CVRK01019081.1	0	0	0	0	0	0	1	0
CVRK01019082.1	0	0	0	0	0	0	1	0
CVRK01019083.1	0	0	0	0	0	0	8	0
CVRK01019084.1	0	0	0	0	0	0	0	0
CVRK01019085.1	0	0	0	0	0	0	0	0
CVRK01019086.1	0	0	0	0	0	0	184	0
CVRK01019087.1	0	0	0	0	0	0	51	0
CVRK01019088.1	0	0	0	0	0	0	278	0
CVRK01019089.1	0	0	0	0	0	0	110	0
CVRK01019090.1	0	0	0	0	0	0	1	0
CVRK01019091.1	0	0	0	0	0	0	48	0
CVRK01019092.1	0	0	0	0	0	0	1	0
CVRK01019093.1	0	0	0	0	0	0	9	0
CVRK01019094.1	0	0	0	0	0	0	28	0
CVRK01019095.1	0	0	0	0	0	0	18	0
CVRK01019096.1	0	0	0	0	0	0	191	0
CVRK01019097.1	0	0	0	0	0	0	1	0
CVRK01019098.1	0	0	0	0	0	0	5	0
CVRK01019099.1	0	0	0	0	0	0	184	0
CVRK01019100.1	38	14	73	1	71	13	214	2
CVRK01019101.1	0	0	0	0	0	0	0	0
CVRK01019102.1	0	7	1	3	0	7	53	15
CVRK01019103.1	0	0	0	0	0	0	23	0
CVRK01019104.1	0	0	0	0	0	0	18	0
CVRK01019105.1	0	0	0	0	0	0	45	0
CVRK01019106.1	0	0	0	0	0	0	11	0
CVRK01019107.1	1	73	1	10	15	436	35	78
CVRK01019108.1	0	0	0	0	0	0	0	0
CVRK01019109.1	0	0	0	0	0	0	10	0
CVRK01019110.1	0	0	0	0	0	0	0	0
CVRK01019111.1	0	0	0	0	0	0	36	0
CVRK01019112.1	0	0	0	0	0	0	39	0
CVRK01019113.1	0	0	0	0	0	0	10	0
CVRK01019114.1	0	0	0	0	0	0	17	0
CVRK01019115.1	0	0	0	0	0	0	2	0
CVRK01019116.1	0	0	0	0	0	0	105	0
CVRK01019117.1	21	3	15	1	28	2	10	0
CVRK01019118.1	0	0	0	0	0	0	16	0
CVRK01019119.1	0	0	0	0	0	0	193	0
CVRK01019120.1	0	0	0	0	0	0	222	0
CVRK01019121.1	0	0	0	0	0	0	11	0
CVRK01019122.1	0	0	0	0	0	0	9	0
CVRK01019123.1	60	1	61	0	89	7	86	0
CVRK01019124.1	0	0	0	0	0	0	153	0
CVRK01019125.1	0	0	0	0	0	0	1	0
CVRK01019126.1	0	0	0	0	0	0	14	0
CVRK01019127.1	0	0	0	0	0	0	2	0
CVRK01019128.1	0	0	0	0	0	0	0	0
CVRK01019129.1	0	0	0	0	0	0	1	0
CVRK01019130.1	0	0	0	0	0	0	0	0
CVRK01019131.1	186	20	8	4	78	28	42	18
CVRK01019132.1	0	0	0	0	0	0	48	0
CVRK01019133.1	0	0	0	0	0	0	1	0
CVRK01019134.1	0	0	0	0	0	0	4	0
CVRK01019135.1	74	10	59	3	233	3	195	10
CVRK01019136.1	1978	6	2535	7	1536	63	688	1
CVRK01019137.1	3	51	2	54	46	90	15	194
CVRK01019138.1	0	0	0	0	0	0	0	0
CVRK01019139.1	0	0	0	0	0	0	0	0
CVRK01019140.1	0	0	0	0	0	0	35	0
CVRK01019141.1	0	0	0	0	0	0	3	0
CVRK01019142.1	0	0	0	0	0	0	0	0
CVRK01019143.1	0	0	0	0	0	0	54	0
CVRK01019144.1	0	0	0	0	0	0	23	0
CVRK01019145.1	0	0	0	0	0	0	23	0
CVRK01019146.1	0	0	0	0	0	0	76	0
CVRK01019147.1	0	0	0	0	0	0	0	0
CVRK01019148.1	0	0	0	0	0	0	75	0
CVRK01019149.1	0	0	0	0	0	0	60	0
CVRK01019150.1	0	0	0	0	0	0	92	0
CVRK01019151.1	0	0	0	0	0	0	241	0
CVRK01019152.1	0	0	0	0	0	0	3	0
CVRK01019153.1	0	0	0	0	0	0	49	0
CVRK01019154.1	48	5	994	40	3852	129	2723	112
CVRK01019155.1	0	0	0	0	0	0	531	0
CVRK01019156.1	0	0	0	0	0	0	0	0
CVRK01019157.1	0	0	0	0	0	0	16	0
CVRK01019158.1	0	0	0	0	0	0	0	0
CVRK01019159.1	0	0	0	0	0	0	1	0
CVRK01019160.1	0	0	0	0	0	0	0	0
CVRK01019161.1	0	0	0	0	0	0	0	0
CVRK01019162.1	0	0	0	0	0	0	97	0
CVRK01019163.1	0	0	0	0	0	0	23	0
CVRK01019164.1	0	0	0	0	0	0	2	0
CVRK01019165.1	0	0	0	0	0	0	2	0
CVRK01019166.1	0	0	0	0	0	0	10	0
CVRK01019167.1	0	0	0	0	0	0	2	0
CVRK01019168.1	0	0	0	0	0	0	0	0
CVRK01019169.1	0	0	0	0	0	0	2	0
CVRK01019170.1	0	0	0	0	0	0	15	0
CVRK01019171.1	0	0	0	0	0	0	13	0
CVRK01019172.1	0	0	0	0	0	0	128	0
CVRK01019173.1	0	0	0	0	0	0	5	0
CVRK01019174.1	0	0	0	0	0	0	7	0
CVRK01019175.1	0	0	0	0	0	0	1	0
CVRK01019176.1	0	0	0	0	0	0	18	0
CVRK01019177.1	0	0	0	0	0	0	245	0
CVRK01019178.1	0	0	0	0	0	0	0	0
CVRK01019179.1	0	0	0	0	0	0	1	0
CVRK01019180.1	0	0	0	0	0	0	0	0
CVRK01019181.1	0	0	0	0	0	0	1	0
CVRK01019182.1	0	0	0	0	0	0	171	0
CVRK01019183.1	0	0	0	0	0	0	2	0
CVRK01019184.1	0	0	0	0	0	0	10	0
CVRK01019185.1	0	0	0	0	0	0	3	0
CVRK01019186.1	0	0	0	0	0	0	71	0
CVRK01019187.1	0	0	0	0	0	0	18	0
CVRK01019188.1	0	0	0	0	0	0	32	0
CVRK01019189.1	0	0	0	0	0	0	26	0
CVRK01019190.1	0	0	0	0	0	0	67	0
CVRK01019191.1	0	0	0	0	0	0	2	0
CVRK01019192.1	0	0	0	0	0	0	11	0
CVRK01019193.1	0	0	0	0	0	0	1	0
CVRK01019194.1	0	0	0	0	18	0	111	0
CVRK01019195.1	0	0	0	0	0	0	0	0
CVRK01019196.1	0	0	0	0	0	0	280	0
CVRK01019197.1	0	0	0	0	0	0	0	0
CVRK01019198.1	4	0	29	0	2	0	30	0
CVRK01019200.1	0	0	0	0	0	0	4	0
CVRK01019201.1	0	0	0	0	0	0	2	0
CVRK01019202.1	0	0	0	0	0	0	51	0
CVRK01019203.1	0	0	0	0	0	0	11	0
CVRK01019204.1	0	0	0	0	0	0	1	0
CVRK01019205.1	0	0	0	0	0	0	7	0
CVRK01019206.1	0	0	0	0	0	0	13	0
CVRK01019207.1	0	0	0	0	0	0	83	0
CVRK01019209.1	0	0	0	0	0	0	8	0
CVRK01019210.1	0	0	0	0	0	0	0	0
CVRK01019211.1	2	2	9	3	17	1	153	1
CVRK01019212.1	0	0	0	0	0	0	0	0
CVRK01019213.1	0	0	0	0	0	0	0	0
CVRK01019214.1	0	0	0	0	0	0	1	0
CVRK01019215.1	0	0	0	0	0	0	58	0
CVRK01019216.1	0	0	0	0	0	0	108	0
CVRK01019217.1	0	0	0	0	0	0	15	0
CVRK01019218.1	0	0	0	0	0	0	11	0
CVRK01019219.1	0	0	0	0	0	0	4	0
CVRK01019220.1	0	0	0	0	0	0	58	0
CVRK01019221.1	0	0	0	0	0	0	4	0
CVRK01019222.1	0	0	0	0	0	0	5	0
CVRK01019223.1	0	0	0	0	0	0	0	0
CVRK01019224.1	0	0	0	0	0	0	221	0
CVRK01019225.1	0	0	0	0	0	0	2	0
CVRK01019226.1	0	0	0	0	0	0	1	0
CVRK01019227.1	1237	3	2030	6	814	14	1115	219
CVRK01019228.1	0	0	0	0	0	0	0	0
CVRK01019229.1	0	0	0	0	0	0	3	0
CVRK01019230.1	0	0	0	0	0	0	3	0
CVRK01019231.1	236	11	634	9	665	25	1085	10
CVRK01019232.1	2205	13	2536	124	3235	227	3221	84
CVRK01019233.1	902	32	725	27	1004	29	2075	29
CVRK01019234.1	0	0	630	8	1205	34	19	3
CVRK01019235.1	278	13	298	13	346	7	150	4
CVRK01019236.1	0	0	0	0	0	0	0	0
CVRK01019237.1	0	0	0	0	0	0	307	0
CVRK01019238.1	0	0	0	0	0	0	135	0
CVRK01019239.1	228	71	553	24	2091	171	1634	22
CVRK01019240.1	0	0	0	0	0	0	52	0
CVRK01019241.1	35	5	69	10	47	0	119	4
CVRK01019242.1	0	0	0	0	0	0	76	0
CVRK01019243.1	0	0	0	0	0	0	8	0
CVRK01019244.1	0	0	0	0	0	0	12	0
CVRK01019245.1	0	0	0	0	0	0	63	0
CVRK01019246.1	16	15	235	4	339	48	356	6
CVRK01019247.1	0	0	0	0	0	0	55	0
CVRK01019248.1	0	0	0	0	0	0	1	0
CVRK01019249.1	0	0	0	0	0	0	6	0
CVRK01019250.1	0	0	0	0	0	0	120	0
CVRK01019251.1	0	0	0	0	0	0	167	0
CVRK01019252.1	0	0	0	0	0	0	25	0
CVRK01019253.1	0	0	0	0	0	0	1	0
CVRK01019254.1	0	0	0	0	0	0	1	0
CVRK01019255.1	0	0	0	0	0	0	246	0
CVRK01019256.1	0	0	0	0	0	0	54	0
CVRK01019257.1	0	0	0	0	0	0	34	0
CVRK01019258.1	0	0	0	0	0	0	1	0
CVRK01019259.1	0	0	0	0	0	0	138	0
CVRK01019260.1	0	0	0	0	13	1	39	0
CVRK01019261.1	0	0	0	0	0	0	233	0
CVRK01019262.1	0	0	0	0	0	0	33	0
CVRK01019263.1	0	0	0	0	0	0	105	0
CVRK01019264.1	0	0	0	0	0	0	5	0
CVRK01019265.1	0	0	0	0	0	0	610	0
CVRK01019266.1	0	0	0	0	0	0	0	0
CVRK01019267.1	0	0	0	0	0	0	0	0
CVRK01019268.1	0	0	0	0	0	0	215	0
CVRK01019269.1	0	0	0	0	18	0	488	0
CVRK01019270.1	0	0	0	0	0	0	410	0
CVRK01019271.1	0	0	0	0	0	0	137	0
CVRK01019272.1	36	7	51	16	210	32	102	4
CVRK01019273.1	0	0	0	0	0	0	98	0
CVRK01019274.1	0	0	0	0	0	0	334	0
CVRK01019275.1	0	0	0	0	0	0	8	0
CVRK01019276.1	0	0	0	0	0	0	181	0
CVRK01019277.1	0	0	0	0	0	0	52	0
CVRK01019278.1	248	7	215	10	203	7	488	20
CVRK01019279.1	0	0	0	0	0	0	473	0
CVRK01019280.1	0	0	0	0	0	0	76	0
CVRK01019281.1	0	0	0	0	0	0	13	0
CVRK01019282.1	0	0	0	0	0	0	271	0
CVRK01019283.1	43	12	82	1	106	8	118	0
CVRK01019284.1	0	0	0	0	0	0	26	0
CVRK01019285.1	0	0	0	0	0	0	19	0
CVRK01019286.1	0	0	0	0	0	0	938	0
CVRK01019287.1	0	0	0	0	0	0	765	0
CVRK01019288.1	0	0	0	0	0	0	71	0
CVRK01019289.1	0	0	0	0	0	0	74	0
CVRK01019290.1	0	0	0	0	0	0	63	0
CVRK01019291.1	0	0	0	0	0	0	109	0
CVRK01019292.1	3	1	6	0	1	1	25	3
CVRK01019293.1	0	0	0	0	0	0	288	0
CVRK01019294.1	0	0	0	0	0	0	202	0
CVRK01019295.1	12	0	18	0	37	0	215	0
CVRK01019296.1	2	0	0	0	14	0	409	0
CVRK01019297.1	9	1	2	0	3	0	355	0
CVRK01019298.1	0	0	0	0	0	0	190	0
CVRK01019299.1	0	0	0	0	0	0	38	0
CVRK01019300.1	0	0	0	0	0	0	26	0
CVRK01019301.1	0	0	0	0	0	0	4	0
CVRK01019302.1	0	0	0	0	0	0	0	0
CVRK01019303.1	0	0	0	0	0	0	102	0
CVRK01019304.1	0	0	0	0	0	0	47	0
CVRK01019305.1	0	0	0	0	0	0	97	0
CVRK01019306.1	0	0	0	0	0	0	0	0
CVRK01019308.1	0	0	0	0	0	0	419	0
CVRK01019309.1	0	0	0	0	0	0	0	0
CVRK01019310.1	160	1	77	12	67	13	94	1
CVRK01019311.1	0	0	0	0	0	0	6	0
CVRK01019312.1	0	0	0	0	0	0	0	0
CVRK01019313.1	0	0	0	0	0	0	198	0
CVRK01019314.1	12	2	34	4	109	23	172	15
CVRK01019315.1	0	0	0	0	0	0	0	0
CVRK01019316.1	6	0	18	0	53	2	94	0
CVRK01019317.1	0	0	0	0	0	0	560	0
CVRK01019318.1	0	0	0	0	0	0	0	0
CVRK01019319.1	0	0	0	0	0	0	2	0
CVRK01019320.1	0	0	0	0	0	0	74	0
CVRK01019321.1	0	0	0	0	0	0	219	0
CVRK01019322.1	0	0	0	0	0	0	0	0
CVRK01019323.1	6	0	4	0	13	1	155	0
CVRK01019324.1	0	0	0	0	0	0	45	0
CVRK01019325.1	23	14	60	4	80	13	240	3
CVRK01019326.1	0	0	0	0	0	0	85	0
CVRK01019327.1	0	0	0	0	0	0	0	0
CVRK01019328.1	0	0	0	0	0	0	58	0
CVRK01019329.1	0	0	0	0	0	0	150	0
CVRK01019330.1	0	0	0	0	0	0	130	0
CVRK01019331.1	0	0	0	0	0	0	197	0
CVRK01019332.1	0	0	0	0	0	0	28	0
CVRK01019333.1	0	0	0	0	0	0	101	0
CVRK01019334.1	0	0	0	0	0	0	21	0
CVRK01019335.1	0	0	0	0	0	0	7	0
CVRK01019336.1	0	0	0	0	0	0	22	0
CVRK01019337.1	0	0	0	0	0	0	293	0
CVRK01019338.1	0	0	0	0	19	0	515	0
CVRK01019339.1	3	6	2	5	3	31	9	35
CVRK01019340.1	0	0	0	0	0	0	5	0
CVRK01019341.1	0	0	0	0	0	0	5	0
CVRK01019342.1	0	0	0	0	0	0	221	0
CVRK01019343.1	0	0	0	0	0	0	65	0
CVRK01019344.1	0	0	0	0	0	0	314	0
CVRK01019345.1	0	0	0	0	0	0	3	0
CVRK01019346.1	0	0	0	0	0	0	0	0
CVRK01019347.1	0	0	0	0	0	0	15	0
CVRK01019348.1	0	0	0	0	0	0	157	0
CVRK01019349.1	131	8	94	2	295	22	712	8
CVRK01019350.1	0	0	0	0	0	0	0	0
CVRK01019351.1	0	0	0	0	0	0	0	0
CVRK01019352.1	177	0	26	0	19	0	1738	0
CVRK01019353.1	0	0	0	0	0	0	1	0
CVRK01019354.1	0	0	0	0	0	0	1	0
CVRK01019355.1	0	0	0	0	0	0	4	0
CVRK01019356.1	0	0	0	0	0	0	211	0
CVRK01019357.1	0	0	0	0	0	0	19	0
CVRK01019358.1	0	0	0	0	0	0	242	0
CVRK01019359.1	0	0	0	0	0	0	102	0
CVRK01019360.1	220	17	190	23	291	42	157	22
CVRK01019361.1	0	0	0	0	0	0	691	0
CVRK01019362.1	0	0	0	0	0	0	2	0
CVRK01019363.1	0	0	0	0	0	0	108	0
CVRK01019364.1	7	0	0	0	0	0	34	1
CVRK01019365.1	0	0	0	0	0	0	0	0
CVRK01019366.1	0	0	0	0	0	0	86	0
CVRK01019367.1	0	0	0	0	0	0	77	0
CVRK01019368.1	0	0	0	0	0	0	6	0
CVRK01019369.1	0	0	0	0	0	0	61	0
CVRK01019370.1	0	0	0	0	0	0	53	0
CVRK01019371.1	0	0	0	0	0	0	20	0
CVRK01019372.1	0	0	0	0	0	0	122	0
CVRK01019373.1	0	0	0	0	0	0	35	0
CVRK01019374.1	0	0	0	0	0	0	41	0
CVRK01019375.1	0	0	0	0	0	0	224	0
CVRK01019376.1	0	0	0	0	0	0	22	0
CVRK01019377.1	0	0	0	0	0	0	221	0
CVRK01019378.1	17	8	85	7	74	8	220	4
CVRK01019379.1	24	1	156	11	43	2	81	7
CVRK01019380.1	0	0	0	0	0	0	8	0
CVRK01019381.1	21	2	23	6	7	0	200	3
CVRK01019382.1	0	0	0	0	0	0	5	0
CVRK01019383.1	0	0	0	0	0	0	115	0
CVRK01019384.1	0	0	0	0	0	0	158	0
CVRK01019385.1	0	0	0	0	0	0	24	0
CVRK01019386.1	19	7	25	0	73	0	502	1
CVRK01019387.1	0	0	0	0	0	0	68	0
CVRK01019388.1	0	0	0	0	0	0	0	0
CVRK01019389.1	0	0	0	0	25	2	432	0
CVRK01019391.1	0	0	0	0	0	0	321	0
CVRK01019392.1	470	26	302	24	646	55	444	26
CVRK01019393.1	0	0	0	0	0	0	26	0
CVRK01019394.1	0	0	0	0	0	0	1	0
CVRK01019395.1	0	0	0	0	0	0	0	0
CVRK01019396.1	332	3	548	14	423	21	243	1
CVRK01019397.1	0	0	0	0	0	0	1	0
CVRK01019398.1	0	0	0	0	0	0	80	0
CVRK01019399.1	0	0	0	0	0	0	5	0
CVRK01019401.1	0	0	0	0	0	0	14	0
CVRK01019402.1	0	0	0	0	0	0	261	0
CVRK01019403.1	0	0	0	0	0	0	80	0
CVRK01019404.1	0	0	0	0	0	0	40	0
CVRK01019405.1	0	0	0	0	0	0	16	0
CVRK01019406.1	111	3	212	1	98	10	138	2
CVRK01019407.1	0	0	0	0	0	0	298	0
CVRK01019408.1	0	0	0	0	0	0	48	0
CVRK01019409.1	0	0	0	0	0	0	1	0
CVRK01019410.1	0	0	0	0	0	0	204	0
CVRK01019411.1	0	0	0	0	0	0	19	0
CVRK01019412.1	0	0	0	0	0	0	67	0
CVRK01019413.1	772	0	1148	0	26	0	1007	0
CVRK01019414.1	0	0	0	0	0	0	81	0
CVRK01019415.1	0	0	0	0	0	0	8	0
CVRK01019416.1	0	0	0	0	0	0	194	0
CVRK01019417.1	0	0	0	0	0	0	0	0
CVRK01019418.1	0	0	0	0	0	0	1	0
CVRK01019419.1	0	0	0	0	0	0	12	0
CVRK01019420.1	0	0	0	0	0	0	129	0
CVRK01019421.1	0	0	0	0	0	0	2	0
CVRK01019422.1	0	0	0	0	0	0	1	0
CVRK01019423.1	0	0	0	0	0	0	121	0
CVRK01019424.1	0	0	0	0	0	0	84	0
CVRK01019425.1	0	0	0	0	0	0	1	0
CVRK01019426.1	0	0	0	0	0	0	16	0
CVRK01019427.1	0	0	0	0	0	0	15	0
CVRK01019428.1	0	0	0	0	0	0	194	0
CVRK01019429.1	0	0	0	0	0	0	126	0
CVRK01019430.1	0	0	0	0	0	0	1	0
CVRK01019431.1	0	0	0	0	0	0	81	0
CVRK01019432.1	0	0	0	0	0	0	7	0
CVRK01019433.1	0	0	0	0	0	0	20	0
CVRK01019434.1	0	0	0	0	0	0	3	0
CVRK01019435.1	0	0	0	0	0	0	72	0
CVRK01019436.1	0	0	0	0	0	0	23	0
CVRK01019437.1	0	0	0	0	0	0	9	0
CVRK01019438.1	0	0	0	0	0	0	2	0
CVRK01019439.1	0	0	0	0	0	0	241	0
CVRK01019440.1	0	0	0	0	0	0	181	0
CVRK01019441.1	0	0	0	0	0	0	67	0
CVRK01019442.1	0	0	0	0	0	0	0	0
CVRK01019443.1	0	0	0	0	0	0	46	0
CVRK01019444.1	0	0	0	0	0	0	35	0
CVRK01019445.1	0	0	0	0	0	0	0	0
CVRK01019446.1	0	0	0	0	0	0	0	0
CVRK01019447.1	0	0	0	0	0	0	28	0
CVRK01019448.1	0	0	0	0	0	0	24	0
CVRK01019449.1	0	0	0	0	0	0	70	0
CVRK01019450.1	0	0	0	0	0	0	4	0
CVRK01019451.1	0	0	0	0	0	0	1	0
CVRK01019452.1	0	0	0	0	0	0	21	0
CVRK01019453.1	0	0	0	0	0	0	290	0
CVRK01019454.1	0	0	0	0	0	0	104	0
CVRK01019455.1	0	0	0	0	0	0	37	0
CVRK01019456.1	0	0	0	0	0	0	0	0
CVRK01019457.1	297	4	740	8	262	35	956	2
CVRK01019458.1	0	0	0	0	0	0	19	0
CVRK01019459.1	0	0	0	0	0	0	90	0
CVRK01019460.1	0	0	0	0	0	0	20	0
CVRK01019461.1	0	0	0	0	0	0	0	0
CVRK01019462.1	0	0	0	0	0	0	127	0
CVRK01019463.1	0	0	0	0	0	0	1	0
CVRK01019464.1	0	0	0	0	0	0	1	0
CVRK01019465.1	0	0	0	0	0	0	525	0
CVRK01019466.1	0	0	0	0	0	0	4	0
CVRK01019467.1	0	0	0	0	0	0	2	0
CVRK01019468.1	0	0	0	0	0	0	0	0
CVRK01019469.1	0	0	0	0	0	0	43	0
CVRK01019470.1	0	0	0	0	0	0	35	0
CVRK01019471.1	0	0	0	0	0	0	5	0
CVRK01019472.1	0	0	0	0	0	0	0	0
CVRK01019474.1	0	0	0	0	0	0	2	0
CVRK01019475.1	0	0	0	0	0	0	5	0
CVRK01019476.1	0	0	0	0	0	0	0	0
CVRK01019477.1	0	0	0	0	0	0	9	0
CVRK01019478.1	0	0	0	0	0	0	701	0
CVRK01019479.1	0	0	0	0	0	0	6	0
CVRK01019480.1	0	0	0	0	0	0	26	0
CVRK01019481.1	0	0	0	0	0	0	13	0
CVRK01019482.1	0	0	0	0	0	0	1	0
CVRK01019483.1	0	0	0	0	0	0	3	0
CVRK01019484.1	0	0	0	0	0	0	86	0
CVRK01019485.1	0	0	0	0	0	0	1	0
CVRK01019486.1	0	0	0	0	0	0	2	0
CVRK01019487.1	91	83	20	31	15	14	31	72
CVRK01019488.1	0	0	0	0	0	0	1	0
CVRK01019489.1	0	0	0	0	0	0	6	0
CVRK01019490.1	0	0	0	0	0	0	2	0
CVRK01019491.1	0	0	0	0	0	0	19	0
CVRK01019492.1	0	0	0	0	0	0	0	0
CVRK01019493.1	0	0	0	0	0	0	0	0
CVRK01019494.1	91	16	142	5	55	30	33	14
CVRK01019495.1	0	0	0	0	0	0	820	0
CVRK01019496.1	0	0	0	0	34	19	96	0
CVRK01019497.1	0	0	0	0	0	0	2	0
CVRK01019498.1	0	0	0	0	0	0	5	0
CVRK01019499.1	0	0	0	0	0	0	0	0
CVRK01019500.1	0	0	0	0	0	0	19	0
CVRK01019501.1	0	0	0	0	0	0	1	0
CVRK01019502.1	0	0	0	0	0	0	1	0
CVRK01019503.1	0	0	0	0	0	0	8	0
CVRK01019504.1	0	0	0	0	0	0	3	0
CVRK01019505.1	0	0	0	0	0	0	7	0
CVRK01019506.1	0	0	0	0	0	0	0	0
CVRK01019508.1	0	0	0	0	0	0	31	0
CVRK01019509.1	0	0	0	0	0	0	0	0
CVRK01019510.1	0	0	0	0	0	0	0	0
CVRK01019511.1	0	0	0	0	0	0	1	0
CVRK01019512.1	0	0	0	0	0	0	27	0
CVRK01019513.1	0	0	0	0	0	0	1	0
CVRK01019514.1	0	0	0	0	0	0	8	0
CVRK01019515.1	0	0	0	0	0	0	7	0
CVRK01019517.1	0	0	0	0	0	0	0	0
CVRK01019518.1	0	0	0	0	0	0	0	0
CVRK01019519.1	0	0	0	0	0	0	0	0
CVRK01019520.1	0	0	0	0	0	0	75	0
CVRK01019521.1	0	0	0	0	0	0	3	0
CVRK01019522.1	0	0	0	0	0	0	35	0
CVRK01019523.1	0	0	0	0	0	0	1	0
CVRK01019525.1	0	0	0	0	0	0	1	0
CVRK01019526.1	0	0	0	0	0	0	20	0
CVRK01019527.1	0	0	0	0	0	0	1	0
CVRK01019528.1	0	0	0	0	0	0	12	0
CVRK01019529.1	0	0	0	0	0	0	39	0
CVRK01019530.1	0	0	0	0	0	0	13	0
CVRK01019531.1	0	0	0	0	0	0	4	0
CVRK01019532.1	0	0	0	0	0	0	2	0
CVRK01019534.1	0	0	0	0	0	0	3	0
CVRK01019535.1	0	0	0	0	0	0	242	0
CVRK01019536.1	0	0	0	0	0	0	14	0
CVRK01019537.1	0	0	0	0	0	0	30	0
CVRK01019538.1	0	0	0	0	0	0	2	0
CVRK01019539.1	32	0	34	0	35	0	78	0
CVRK01019540.1	0	0	0	0	0	0	17	0
CVRK01019541.1	0	0	0	0	0	0	0	0
CVRK01019542.1	0	0	0	0	0	0	0	0
CVRK01019543.1	0	0	0	0	0	0	12	0
CVRK01019544.1	0	0	0	0	0	0	2	0
CVRK01019545.1	0	0	0	0	0	0	0	0
CVRK01019546.1	0	0	0	0	0	0	141	0
CVRK01019547.1	0	0	0	0	0	0	1	0
CVRK01019548.1	0	0	0	0	0	0	6	0
CVRK01019549.1	0	0	0	0	0	0	0	0
CVRK01019550.1	0	0	0	0	0	0	0	0
CVRK01019551.1	0	0	0	0	0	0	0	0
CVRK01019552.1	0	0	0	0	0	0	250	0
CVRK01019553.1	0	0	0	0	0	0	1	0
CVRK01019554.1	0	0	0	0	0	0	22	0
CVRK01019555.1	465	3	657	130	136	4	379	5
CVRK01019556.1	0	0	0	0	0	0	0	0
CVRK01019557.1	0	0	0	0	0	0	29	0
CVRK01019558.1	0	0	0	0	0	0	1	0
CVRK01019559.1	0	0	0	0	0	0	0	0
